"統一編號","公司名稱","負責人","公司地址","實收資本額","公司狀態","產製日期"
"28025045","三禾電腦有限公司","黄O宇","臺南市北區前鋒路293號5樓之3","0","核准設立","2017-11-01 03:32:41.01"
"28026804","詮友國際有限公司","林O義","臺北市大安區光復南路102號4樓","0","核准設立","2017-11-01 03:32:41.01"
"28028789","艾斯佳企業股份有限公司","","臺中市大雅區四德里中清路１段１２８巷１１號３樓","10000000","解散","2017-11-01 03:32:41.01"
"28029014","蘇格拉底有限公司","徐O蓮","新北市林口區文化二路1段150號1樓","0","核准設立","2017-11-01 03:32:41.01"
"28031742","亙弘有限公司","","新北市中和區景安路４２號７樓","null","解散","2017-11-01 03:32:41.01"
"28033100","麗屋有限公司","","桃園市中壢區石頭里１１鄰中平路１１６號","null","解散","2017-11-01 03:32:41.01"
"28036388","智遊國際有限公司","","屏東縣萬丹鄉社上村土庫厝４５之１４號","null","解散","2017-11-01 03:32:41.01"
"28037106","鼎旭有限公司","蘇O瀠","高雄市楠梓區芎林一街398號1樓","0","核准設立","2017-11-01 03:32:41.01"
"28039667","愛爾發國際資訊有限公司","","桃園市桃園區武陵里9鄰民生路60號9樓之4","null","解散","2017-11-01 03:32:41.01"
"28040355","亨翎有限公司","","桃園市桃園區中寧里大興西路２段３號２樓","null","解散","2017-11-01 03:32:41.01"
"28040432","聖源國際有限公司","陳O燕","苗栗縣竹南鎮海口里育才路７３號","0","核准設立","2017-11-01 03:32:41.01"
"28041827","愛媚美學國際有限公司","","新北市中和區興南路２段１１４巷１０弄１６號３樓","null","解散","2017-11-01 03:32:41.01"
"28044654","維泰開發股份有限公司","吳O利","新北市淡水區觀海路91號","122000000","核准設立","2017-11-01 03:32:41.01"
"28044887","展群興業有限公司","","臺北市大安區敦化南路1段192號7樓之3","null","廢止","2017-11-01 03:32:41.01"
"28046816","新遠東服飾有限公司","","新北市泰山區仁愛路１００巷３１號","null","解散","2017-11-01 03:32:41.01"
"28047483","友是美麗國際有限公司","江O勲","新北市板橋區重慶路35巷4之1號","null","核准設立","2017-11-01 03:32:41.01"
"28047651","安傑羅國際有限公司","","臺北市大安區敦化南路2段11巷28號30號1樓及各地下1層","null","解散","2017-11-01 03:32:41.01"
"28051681","連蕎有限公司","葉O熙","新北市土城區學成路97巷20號4樓","0","核准設立","2017-11-01 03:32:41.01"
"28051900","和慶科技有限公司","李O樹","桃園市中壢區龍岡路３段５９８號","null","核准設立","2017-11-01 03:32:41.01"
"28052160","碩景國際有限公司","","桃園市桃園區中寧里中正路１０７１號４樓之７","null","解散","2017-11-01 03:32:41.01"
"28052871","小蜜蜂共和國網路行銷股份有限公司","吳O真","臺北市中山區長安東路2段36巷9號7樓之3","2000000","核准設立","2017-11-01 03:32:41.01"
"28053750","三妍風情國際有限公司","","桃園市桃園區莊敬路２段６６號１樓","null","解散","2017-11-01 03:32:41.01"
"28057263","宇曜國際有限公司","","新北市淡水區學府路136巷37號5樓","null","解散","2017-11-01 03:32:41.01"
"28061978","台灣代收服務股份有限公司","","新北市新店區北新路1段89號11樓之1","7000000","解散","2017-11-01 03:32:41.01"
"28064010","博飛開發有限公司","","桃園市桃園區龍岡里上海路145號11樓","null","廢止","2017-11-01 03:32:41.01"
"28064341","儷雅數位發行股份有限公司","陳O名","新北市永和區中和路409號3樓","10000000","核准設立","2017-11-01 03:32:41.01"
"28065427","鴻運數位有限公司","","桃園市中壢區普仁里中北路111號1樓","null","廢止","2017-11-01 03:32:41.01"
"28065897","泰鈺資訊顧問有限公司","","新北市樹林區仁愛街3號","null","解散","2017-11-01 03:32:41.01"
"28068162","鑫偉科技股份有限公司","","新北市土城區學士路２５號１樓","5000000","廢止","2017-11-01 03:32:41.01"
"28072291","淙康國際股份有限公司","","桃園市龜山區迴龍里萬壽路1段163號11樓之1","50000000","解散","2017-11-01 03:32:41.01"
"28073313","國雄興業股份有限公司","許O翔","臺中市西屯區市政北一路66號14樓","50000000","核准設立","2017-11-01 03:32:41.01"
"28074988","全國模特兒衣架有限公司","陳O猛","臺中市北區大雅路40號","0","核准設立","2017-11-01 03:32:41.01"
"28075038","鴻堡實業有限公司","楊O立","臺中市北屯區昌平路１段３８８號４樓之２","null","核准設立","2017-11-01 03:32:41.01"
"28075261","大港口企業有限公司","","彰化縣社頭鄉泰安村山腳路三段20號1樓","null","解散","2017-11-01 03:32:41.01"
"28080623","光貿科技有限公司","蕭O調","臺中市北區錦洲里進化路508號3樓之3","null","核准設立","2017-11-01 03:32:41.01"
"28081313","仁都觀光事業股份有限公司","趙O昌","新北市永和區福和路139號5樓-1","20000000","核准設立","2017-11-01 03:32:41.01"
"28081382","富星興業有限公司","賴O源","新北市中和區中和路40巷7號1樓","0","核准設立","2017-11-01 03:32:41.01"
"28084682","廣迎科技股份有限公司","吳O明","臺南市永康區崑山里大灣路796號5樓","15000000","核准設立","2017-11-01 03:32:41.01"
"28085346","聿宏商有限公司","陳O弘","新北市三重區三寧街34號1樓","0","核准設立","2017-11-01 03:32:41.01"
"28086598","佑蓁國際芳香學苑有限公司","蔡O蓁","新北市淡水區中正東路２段１４３巷６弄１號１樓","null","核准設立","2017-11-01 03:32:41.01"
"28087251","午資開發股份有限公司","羅O胤","臺中市西區綠川西街2之7號3樓","1940000000","核准設立","2017-11-01 03:32:41.01"
"28091142","全球頂尖生技組織有限公司","","新北市板橋區新民里文化路1段134之1號(2樓)","0","解散","2017-11-01 03:32:41.01"
"28092515","利宇國際數位有限公司","","臺中市西區五權西路1段257號14樓之1","null","廢止","2017-11-01 03:32:41.01"
"28096884","金富康企業有限公司","石O誼","桃園市平鎮區建安里平東路659巷2號3樓","0","核准設立","2017-11-01 03:32:41.01"
"28099664","紘宇數位股份有限公司","李O菱","新北市泰山區文程路8巷6號3樓","1000000","核准設立","2017-11-01 03:32:41.01"
"28100085","漢德貿易有限公司","","新北市三重區永安北路一段１１巷２６號","null","廢止","2017-11-01 03:32:41.01"
"28100424","朶工坊有限公司","","臺南市東區林森路1段160號2樓之2","null","解散","2017-11-01 03:32:41.01"
"28103029","天唐國際股份有限公司","","新北市中和區信義街41巷10號","9200000","廢止","2017-11-01 03:32:41.01"
"28104126","壬誠貿易有限公司","林O鈿","宜蘭縣冬山鄉群英村永清路5號","null","核准設立","2017-11-01 03:32:41.01"
"28104364","巨威國際股份有限公司","王O華","高雄市苓雅區永定街56號2樓","11000000","核准設立","2017-11-01 03:32:41.01"
"28105048","竑泰貿易有限公司","羅O緁","新北市三重區自由街18巷3號","0","核准設立","2017-11-01 03:32:41.01"
"28105589","元隆車業有限公司","張O雄","臺中市西區和龍里五權路183號1樓及183之1號1樓","null","核准設立","2017-11-01 03:32:41.01"
"28105687","嘉慶國際建設有限公司","","花蓮縣吉安鄉永興村全民街６號４樓","null","廢止","2017-11-01 03:32:41.01"
"28106481","新中磊國際股份有限公司","劉O成","臺中市西屯區市政北一路1號","1080000","核准設立","2017-11-01 03:32:41.01"
"28107799","亞太電收股份有限公司","謝O霖","新北市三重區重新路5段609巷12號2樓之10","6000000","核准設立","2017-11-01 03:32:41.01"
"28107881","健綸國際股份有限公司","","桃園市八德區廣福路２０巷３５弄３７號","5000000","解散","2017-11-01 03:32:41.01"
"28111061","大綱顧問實業有限公司","","新竹市曲溪里崧嶺路５０巷２２號","null","解散","2017-11-01 03:32:41.01"
"28111111","群億展業開發股份有限公司","黃O瑧","新北市新店區安和路2段189號(1樓)、2樓","29500000","核准設立","2017-11-01 03:32:41.01"
"28121201","拓邦科技股份有限公司","陳O芳","新北市三重區中正北路49號4樓","6000000","核准設立","2017-11-01 03:32:41.01"
"28121899","會群國際股份有限公司","","臺南市南區夏林路63號2樓","30000000","廢止","2017-11-01 03:32:41.01"
"28122166","宏家科技有限公司","","桃園市平鎮區中正二路2巷16號4樓","null","解散","2017-11-01 03:32:41.01"
"28122428","超品通企業有限公司","蘇O雄","高雄市前金區中華3路226號1樓","null","核准設立","2017-11-01 03:32:41.01"
"28123860","宇田開發有限公司","黃O欣","新北市板橋區陽明街23巷3之1號","0","核准設立","2017-11-01 03:32:41.01"
"28127009","玉詮興業有限公司","","基隆市暖暖區碇祥里2鄰碇內街110號5樓","null","解散","2017-11-01 03:32:41.01"
"28129294","英丹諾數碼商務股份有限公司","曾O慧","新北市永和區福和路１５７號２樓","29500000","核准設立","2017-11-01 03:32:41.01"
"28131931","意創聯網股份有限公司","","新北市板橋區莒光路３０之１號","5000000","解散","2017-11-01 03:32:41.01"
"28132283","瑞安健康一生股份有限公司","","臺中市西屯區大墩十八街195號3樓之2","13300000","廢止","2017-11-01 03:32:41.01"
"28134769","吳霞股份有限公司","陳O芬","嘉義縣太保市安仁里文昌街8號1樓","13300000","核准設立","2017-11-01 03:32:41.01"
"28135090","馥御建設股份有限公司","徐O貴","新北市板橋區三民路1段120號11樓","201000000","核准設立","2017-11-01 03:32:41.01"
"28137528","愛惠爾有限公司","陳O珠","新北市新店區安康路二段２２８巷４１弄９號１樓","null","核准設立","2017-11-01 03:32:41.01"
"28138569","禪雅有限公司","鍾O燦","新北市三重區五華街147號1樓","0","核准設立","2017-11-01 03:32:41.01"
"28139315","富雨洋傘有限公司","周O秋","彰化縣秀水鄉金興村番花路183號","0","核准設立","2017-11-01 03:32:41.01"
"28140495","愛迪克創意設計印刷有限公司","","新北市中和區福祥路85巷2弄20號2樓","null","解散","2017-11-01 03:32:41.01"
"28143253","鈺策創意有限公司","劉O輝","新北市新莊區中港路６２０巷３號５樓","null","核准設立","2017-11-01 03:32:41.01"
"28143417","金洋國際事業股份有限公司","李O慧","桃園市楊梅區五守街9巷8號","5000000","核准設立","2017-11-01 03:32:41.01"
"28143839","鴻揚全球有限公司","胡O男","新北市板橋區四川路2段130巷17號1樓","null","核准設立","2017-11-01 03:32:41.01"
"28145463","大地環科股份有限公司","莊O達","桃園市楊梅區梅新里中山路121巷5弄7號","10000000","核准設立","2017-11-01 03:32:41.01"
"28145549","萬濟文化事業股份有限公司","羅O和","臺北市中山區長安西路26巷8號2樓","5000000","核准設立","2017-11-01 03:32:41.01"
"28145999","超極國際開發股份有限公司","","臺南市永康區中華路４５９巷３號５樓７","5000000","解散","2017-11-01 03:32:41.01"
"28146456","定耀國際有限公司","","臺南市北區仁愛里長榮路4段30號","null","解散","2017-11-01 03:32:41.01"
"28147949","寰宇時代股份有限公司","","新北市樹林區鎮前街４２號１樓","3300000","解散","2017-11-01 03:32:41.01"
"28149453","東資資產管理股份有限公司","吳O瑞","嘉義縣民雄鄉興南村工業三路6-7號2樓","4000000","核准設立","2017-11-01 03:32:41.01"
"28149968","順廉物流股份有限公司","紀O祥","新北市樹林區日新街１６９號１樓","1000000","核准設立","2017-11-01 03:32:41.01"
"28150845","永利坊有限公司","","新北市中和區員山路77巷1弄11之3號","null","解散","2017-11-01 03:32:41.01"
"28153343","彩帥百貨股份有限公司","","新北市永和區中和路３４３號１７樓","15000000","解散","2017-11-01 03:32:41.01"
"28156545","雅妮有限公司","張O凡","臺北市文山區興隆路2段11號","0","核准設立","2017-11-01 03:32:41.01"
"28157024","苙盛億實業有限公司","彭O峻","彰化縣溪湖鎮西溪里員鹿路後溪巷105弄3號2樓","null","核准設立","2017-11-01 03:32:41.01"
"28159867","翔璟國際股份有限公司","曾O田","臺中市沙鹿區光華路261之1號","5000000","核准設立","2017-11-01 03:32:41.01"
"28160745","渤達囍宴股份有限公司","","臺中市西屯區台中港路３段１２３號１７樓之５","5000000","解散","2017-11-01 03:32:41.01"
"28161857","筑強有限公司","梁O春","新北市中和區中山路2段228號9樓之15","null","核准設立","2017-11-01 03:32:41.01"
"28162292","燦群設計整合行銷有限公司","卓O倫","新北市三重區三和路4段264巷15號3樓","null","核准設立","2017-11-01 03:32:41.01"
"28163644","日榮資產管理股份有限公司","周O璞","臺中市北區五權路401之1號7樓","30000000","核准設立","2017-11-01 03:32:41.01"
"28163980","漢力創意管理顧問有限公司","","屏東縣屏東市瑞光里和生路1段12號1樓","null","廢止","2017-11-01 03:32:41.01"
"28169892","存正國際股份有限公司","劉O良","新竹縣竹北市復興二路229號10樓之7","6000000","核准設立","2017-11-01 03:32:41.01"
"28171074","雷茲奧奇有限公司","林O玄","新北市永和區福和路37之1號","null","核准設立","2017-11-01 03:32:41.01"
"28171243","史丹德有限公司","","臺中市西區美村路1段22號、明義街2、6號","null","解散","2017-11-01 03:32:41.01"
"28171320","四季國際大飯店股份有限公司","","臺北市中山區民生東路３段６９號１５樓","10000000","解散","2017-11-01 03:32:41.01"
